,Exam_num,Prob_num,Time_slot,Proc_time
0,50,5,3,1.082000
1,50,10,4,0.517000
2,50,15,4,69.549000
3,50,20,5,39.416000
4,50,25,-1,250.001000
5,50,30,6,90.508000
6,50,35,-1,250.001000
7,50,40,-1,250.001000
8,50,45,-1,250.001000
9,50,50,-1,250.001000
10,50,55,-1,250.001000
11,50,60,-1,250.001000
12,50,65,-1,250.001000
13,50,70,-1,250.001000
14,50,75,-1,250.001000
15,50,80,-1,250.001000
16,50,85,-1,250.001000
17,50,90,-1,250.001000
18,50,95,-1,250.001000
